,20,40,50,60,103,107,109,113,120,121,125,129,133,137,147,151,153,155,159,161,169,173,175,177,180,181,186,187,193,195,197,199,204,205,211,213,215,219,221,231,233,235,238,240,241,243,245,247,249,251,263,271,277,281,283,291,293,299,301,305,309,313,317,330,333,330_60,329_61,329,101_101,101,105_105,105,225_111,225,111_111,111,114_113,114,112_115,112,115_115,115,119_117,119,123_119,171_119,171,297_120,297,122_120,123_121,123,122_121,122,131_125,131,135_127,135,145_129,145,149_141,149,163_151,163,179_161,179_163,179,185_169,185,183_169,183,189_171,189,201_179,201,315_181,315,203_183,203,202_185,202,209_187,207_189,207,209_189,209,223_191,223,116_193,116,217_193,217,229_199,229,323_201,323,319_205,237_207,237,269_211,269,261_213,257_217,257,261_229,261,273_237,273,275_239,275_241,275,285_247,285,295_249,295,287_255,287,289_255,289,303_257,303,307_261,307,117_263,117,321_265,321,311_267,311,325_269,325,191_271,191,319_273,319,239_275,239,10,335
29700,-0.30564702,-0.091066755,-0.023599999,0.81058073,0.10764793,0.025597313,0.09958046,0.04763496,-0.034416944,-0.01071043,0.81058073,0.31111577,-0.30564702,0.0025892218,-0.008393263,7.372358e-12,0.009365365,0.011038819,-0.011556664,-0.013196201,0.007084627,0.4916652,0.4885285,0.48602587,0.00015747314,0.00015747314,0.037104387,0.48513314,-0.11450872,0.056535017,0.05301186,-0.038054887,0.04058706,0.037104387,0.014691217,0.044290334,0.042700358,0.00779761,-0.00779761,0.30836326,0.2929278,0.011066708,0.05622601,0.05622601,0.05622601,0.056173317,0.022070076,0.010934087,0.0053504524,0.0025026114,0.0009981374,-0.0054063885,0.00026285902,0.01313302,0.02194132,0.0033020906,-0.010582679,-0.0074860393,-0.0074860393,-0.03661812,-0.008567656,-0.00025886548,0.0078225825,0.0,-1.6096257e-08,0.0,0.81058073,0.81058073,0.20178315,0.20178315,0.08263059,0.08263059,0.05106521,0.05106521,0.08556536,0.08556536,0.016179191,0.016179191,0.021731637,0.021731637,0.022287956,0.022287956,-0.018778393,-0.018778393,0.48545337,0.017537462,0.017537462,-0.01221626,-0.01221626,0.011490255,0.48545337,0.48545337,0.011490255,0.011490255,0.30126932,0.30126932,-0.005447305,-0.005447305,-0.008036526,-0.008036526,-0.00037551942,-0.00037551942,-0.0044094007,-0.0044094007,0.49286652,0.49286652,0.49286652,-0.00088184956,-0.00088184956,0.5007062,0.5007062,0.3266568,0.3266568,-0.091066755,-0.091066755,-0.17104372,-0.17104372,0.0050362055,0.0050362055,0.04058706,0.04058706,-0.0071859467,0.043091096,0.043091096,-0.0071859467,-0.0071859467,0.050033156,0.050033156,0.062602215,0.062602215,0.000782415,0.000782415,0.3266568,0.3266568,0.012733591,0.012733591,0.003244125,0.039872557,0.039872557,0.03357813,0.03357813,0.01029169,0.0013809183,0.0013809182,0.01029169,0.01029169,0.038039073,0.038039073,0.0133958785,0.0133958785,0.0133958785,-0.00989535,-0.00989535,0.012045969,0.012045969,0.018765694,0.018765694,-0.023599999,-0.023599999,-0.0047302204,-0.0047302204,-0.04134834,-0.04134834,-0.04883438,-0.04883438,0.49213853,0.49213853,0.051268015,0.051268015,0.014950082,0.014950082,-0.15609364,-0.15609364,0.003244125,0.003244125,0.020556172,0.020556172,0.20178315,0.8105808
30600,-0.30485702,-0.09044895,-0.023711937,0.8097028,0.10743462,0.025545094,0.09936716,0.04755256,-0.034206588,-0.01054101,0.8097028,0.31036744,-0.30485702,0.0025892218,-0.008356774,0.0,0.009328879,0.011002336,-0.011520179,-0.013159717,0.0070898114,0.4913455,0.4882087,0.48570612,0.00015747314,0.00015747314,0.0370609,0.4847615,-0.11450872,0.056051098,0.052527938,-0.03792101,0.040605884,0.0370609,0.0146887945,0.044223018,0.04263587,0.0077643557,-0.0077643557,0.3084262,0.2929278,0.011096869,0.05633795,0.05633795,0.05633795,0.05628526,0.022095267,0.010934087,0.0053504524,0.0025026114,0.0009981374,-0.0054315813,0.00026285902,0.013174939,0.022011338,0.0033020906,-0.0106236385,-0.0074547753,-0.0074547753,-0.036528118,-0.008546601,-0.0002421184,0.007824197,0.0,-1.6096257e-08,0.0,0.8097028,0.8097028,0.20136523,0.20136523,0.08242598,0.08242598,0.050980777,0.050980777,0.08535205,0.08535205,0.016159914,0.016159914,0.021778112,0.021778112,0.022235736,0.022235736,-0.018857813,-0.018857813,0.4853023,0.017495794,0.017495794,-0.012153872,-0.012153872,0.011511705,0.4853023,0.4853023,0.011511705,0.011511705,0.30051577,0.30051577,-0.005410815,-0.005410815,-0.008000037,-0.008000037,-0.00037552541,-0.00037552541,-0.0044145854,-0.0044145854,0.49251354,0.49251354,0.49251354,-0.0008818495,-0.00088184956,0.5003321,0.5003321,0.3267499,0.3267499,-0.09044895,-0.09044895,-0.17055981,-0.17055981,0.0050985143,0.0050985143,0.040605884,0.040605884,-0.0071621174,0.043019526,0.043019526,-0.0071621174,-0.0071621174,0.049948722,0.049948722,0.06250054,0.06250054,0.0007652975,0.0007652975,0.3267499,0.3267499,0.012796544,0.012796544,0.003272672,0.03991992,0.03991992,0.033664875,0.033664875,0.010316882,0.0013809182,0.0013809182,0.010316882,0.010316882,0.038151015,0.038151015,0.013437797,0.013437797,0.013437797,-0.009924411,-0.009924411,0.012086927,0.012086927,0.018836673,0.018836673,-0.023711937,-0.023711937,-0.004699097,-0.004699097,-0.04122721,-0.04122721,-0.048681986,-0.048681986,0.4917855,0.4917855,0.051182475,0.051182475,0.014930913,0.014930913,-0.1556289,-0.1556289,0.003272672,0.003272672,0.020620741,0.020620741,0.20136523,0.8097028
31500,-0.30406472,-0.08984358,-0.023816228,0.8088269,0.10722168,0.025493007,0.09915421,0.047470484,-0.03399587,-0.0103710815,0.8088269,0.3096171,-0.30406472,0.0025892218,-0.008320106,-8.048128e-09,0.0092922095,0.010965664,-0.011483509,-0.013123047,0.0070950557,0.49102965,0.48789287,0.48539028,0.00015747314,0.00015747314,0.03701792,0.48439282,-0.11450872,0.05557685,0.052053694,-0.03778988,0.040623542,0.03701792,0.014687304,0.044156145,0.04257181,0.007731088,-0.007731088,0.30848482,0.2929278,0.011124898,0.05644224,0.05644224,0.05644224,0.056389544,0.022118738,0.010934087,0.0053504524,0.0025026114,0.0009981374,-0.0054550506,0.00026285902,0.013213995,0.022076575,0.0033020906,-0.010661798,-0.007423571,-0.007423571,-0.036437985,-0.008525568,-0.00022465765,0.007825707,0.0,-1.6096257e-08,0.0,0.8088269,0.8088269,0.20094782,0.20094782,0.082221515,0.082221515,0.05089673,0.05089673,0.0851391,0.0851391,0.0161408,0.0161408,0.021824937,0.021824937,0.02218365,0.02218365,-0.018937606,-0.018937606,0.48515522,0.01745388,0.01745388,-0.01209163,-0.01209163,0.011533161,0.48515522,0.48515522,0.011533161,0.011533161,0.29976016,0.29976016,-0.005374147,-0.005374147,-0.007963369,-0.007963369,-0.00037552233,-0.00037552233,-0.0044198288,-0.0044198288,0.49216443,0.49216443,0.49216443,-0.00088184956,-0.00088184956,0.49996197,0.49996197,0.32683653,0.32683653,-0.08984358,-0.08984358,-0.17008555,-0.17008555,0.005159155,0.005159155,0.040623542,0.040623542,-0.00713823,0.042949036,0.042949036,-0.00713823,-0.00713823,0.049864672,0.049864672,0.062399354,0.062399354,0.0007481201,0.0007481201,0.32683653,0.32683653,0.01285515,0.01285515,0.003299191,0.0399641,0.0399641,0.0337457,0.0337457,0.010340353,0.0013809182,0.0013809182,0.010340353,0.010340353,0.038255304,0.038255304,0.013476853,0.013476853,0.013476853,-0.009951486,-0.009951486,0.012125088,0.012125088,0.018902805,0.018902805,-0.023816228,-0.023816228,-0.0046680584,-0.0046680584,-0.04110604,-0.04110604,-0.04852961,-0.04852961,0.49143636,0.49143636,0.051097378,0.051097378,0.014911962,0.014911962,-0.1551736,-0.1551736,0.003299191,0.003299191,0.020680858,0.020680858,0.20094782,0.8088269
32400,0.38093126,0.10115586,0.034284655,3.8245545e-08,0.11621504,0.026858155,0.10697106,0.038814075,-0.0490017,-0.035497617,-0.11772629,-0.34759158,0.38093126,0.0029668165,0.016530965,7.372358e-12,-0.015417104,-0.013499603,0.012906239,0.0110276025,0.00904298,0.27744353,0.27384934,0.27098173,0.00018043799,0.00018043799,0.024631344,0.2902275,-0.1151396,-0.10047599,-0.104512945,-0.0033570752,0.035588216,0.024631344,-0.0050161243,0.03158461,0.029979791,0.009040303,-0.009040303,0.2751801,0.2929278,-0.0022937637,0.0030993142,0.0030993142,0.0030993142,0.0030389368,0.012747078,0.01252864,0.006130727,0.0028675757,0.0011436992,0.0063467287,0.00030119263,-0.00791798,-0.013218995,0.0037836453,0.010281811,-0.010810039,-0.010810039,-0.035093635,-0.008130478,-0.013349452,0.0066095158,1.6096257e-08,8.048128e-09,0.0,2.4144388e-08,2.0283176e-08,0.22095837,0.22095837,0.09156094,0.09156094,0.04097343,0.04097343,0.09091208,0.09091208,0.012151573,0.012151573,-0.0012740558,-0.0012740558,0.023066182,0.023066182,0.008572965,0.008572965,0.23368669,-0.00697842,-0.00697842,-0.020214578,-0.020214578,-0.0067104977,0.23368669,0.23368669,-0.0067104977,-0.0067104977,-0.35979915,-0.35979915,0.019906545,0.019906545,0.016939726,0.016939726,-0.00043028023,-0.00043028023,-0.0059776166,-0.0059776166,0.27892554,0.27892554,0.27892554,-0.0010104526,-0.0010104526,0.28622183,0.28622183,0.28116706,0.28116706,0.10115586,0.10115586,-0.0146636255,-0.0146636255,0.012736967,0.012736967,0.035588216,0.035588216,-0.006953267,0.016094042,0.016094042,-0.006953267,-0.006953267,0.039790865,0.039790865,0.049576968,0.049576968,0.0025224609,0.0025224609,0.28116706,0.28116706,-0.020843597,-0.020843597,-0.00890328,0.022149008,0.022149008,-0.010309833,-0.010309833,-0.0007489874,0.0015823022,0.0015823022,-0.0007489874,-0.0007489874,-0.017739883,-0.017739883,-0.007616787,-0.007616787,-0.007616787,0.00461387,0.00461387,-0.008605125,-0.008605125,-0.017416166,-0.017416166,0.034284655,0.034284655,-0.00940454,-0.00940454,-0.04449817,-0.04449817,-0.055308215,-0.055308215,0.27809137,0.27809137,0.03811027,0.03811027,0.008333327,0.008333327,-0.0063302987,-0.0063302987,-0.00890328,-0.00890328,-0.01423408,-0.01423408,0.22095837,0.0
33300,0.38058805,0.10102173,0.034258462,3.829072e-08,0.11647932,0.026924113,0.10723536,0.03890433,-0.0492253,-0.03569535,-0.117726296,-0.3472699,0.38058805,0.0029668165,0.016516827,-8.048128e-09,-0.01540296,-0.013485459,0.012892095,0.0110134585,0.009035563,0.27739084,0.27379665,0.27092907,0.00018043799,0.00018043799,0.024659643,0.29030195,-0.1151396,-0.10041565,-0.104452595,-0.0034308704,0.035595648,0.024659643,-0.005070902,0.031655,0.03005008,0.00908256,-0.00908256,0.27519238,0.2929278,-0.002287242,0.0031255092,0.0031255092,0.0031255092,0.0030651318,0.012754074,0.01252864,0.006130727,0.0028675757,0.0011436992,0.0063397326,0.00030119263,-0.00790817,-0.013202611,0.0037836453,0.010272222,-0.010855536,-0.010855536,-0.03517414,-0.00816055,-0.013408909,0.006610338,2.4144388e-08,8.048128e-09,0.0,1.6096257e-08,1.7681858e-08,0.22146194,0.22146194,0.09180022,0.09180022,0.041068837,0.041068837,0.091176376,0.091176376,0.0121789165,0.0121789165,-0.0013526788,-0.0013526788,0.023132138,0.023132138,0.008690202,0.008690202,0.23343195,-0.006956858,-0.006956858,-0.020307409,-0.020307409,-0.0067774616,0.23343195,0.23343195,-0.0067774616,-0.0067774616,-0.35947007,-0.35947007,0.019892406,0.019892406,0.016925588,0.016925588,-0.00043028546,-0.00043028546,-0.0059701987,-0.0059701987,0.27891514,0.27891514,0.27891514,-0.0010104526,-0.0010104526,0.2862415,0.2862415,0.2811858,0.2811858,0.10102173,0.10102173,-0.0147239715,-0.0147239715,0.012716095,0.012716095,0.035595648,0.035595648,-0.006995356,0.016146965,0.016146965,-0.006995356,-0.006995356,0.039886277,0.039886277,0.049694568,0.049694568,0.0025474813,0.0025474813,0.2811858,0.2811858,-0.02083135,-0.02083135,-0.008897581,0.022162134,0.022162134,-0.010290635,-0.010290635,-0.00074199133,0.0015823022,0.0015823022,-0.00074199133,-0.00074199133,-0.017713688,-0.017713688,-0.007606976,-0.007606976,-0.007606976,0.0046070744,0.0046070744,-0.008595536,-0.008595536,-0.01739956,-0.01739956,0.034258462,0.034258462,-0.009451873,-0.009451873,-0.04462601,-0.04462601,-0.055481546,-0.055481546,0.27808097,0.27808097,0.03821063,0.03821063,0.008338007,0.008338007,-0.006385964,-0.0063859643,-0.008897581,-0.008897581,-0.014221013,-0.014221013,0.22146194,0.0
34200,0.380245,0.10088918,0.034231927,3.618045e-08,0.1167428,0.026989862,0.10749883,0.038994476,-0.049448244,-0.035892256,-0.117726274,-0.3469484,0.380245,0.0029668165,0.016502691,-3.6328942e-09,-0.015388828,-0.013471327,0.0128779635,0.0109993275,0.009028142,0.27733722,0.27374303,0.27087545,0.00018043799,0.00018043799,0.02468796,0.29037544,-0.1151396,-0.10035651,-0.10439347,-0.0035042872,0.035603143,0.02468796,-0.0051257773,0.031725284,0.030120261,0.009124732,-0.009124732,0.27520472,0.2929278,-0.0022805743,0.0031520454,0.0031520454,0.0031520454,0.0030916682,0.01276113,0.01252864,0.006130727,0.0028675757,0.0011436992,0.0063326773,0.00030119263,-0.007898232,-0.013186011,0.0037836453,0.010262509,-0.010900887,-0.010900887,-0.035254486,-0.008190598,-0.013468461,0.0066111735,2.4144388e-08,8.048128e-09,0.0,3.2192514e-08,4.2442814e-08,0.22196403,0.22196403,0.09203883,0.09203883,0.041164108,0.041164108,0.09143985,0.09143985,0.012206187,0.012206187,-0.0014307462,-0.0014307462,0.02319789,0.02319789,0.008806749,0.008806749,0.23317698,-0.006935307,-0.006935307,-0.020399911,-0.020399911,-0.006843921,0.23317698,0.23317698,-0.006843921,-0.006843921,-0.35914114,-0.35914114,0.019878268,0.019878268,0.016911453,0.016911453,-0.00043028095,-0.00043028095,-0.005962779,-0.005962779,0.2789037,0.2789037,0.2789037,-0.0010104526,-0.0010104526,0.28626013,0.28626013,0.28120485,0.28120485,0.10088918,0.10088918,-0.014783096,-0.014783096,0.01269527,0.01269527,0.035603143,0.035603143,-0.0070373216,0.016199559,0.016199559,-0.0070373216,-0.0070373216,0.039981544,0.039981544,0.049811985,0.049811985,0.002572466,0.002572466,0.28120485,0.28120485,-0.020818977,-0.020818977,-0.008891748,0.022175457,0.022175457,-0.010271153,-0.010271153,-0.0007349364,0.0015823022,0.0015823022,-0.00073493645,-0.0007349364,-0.017687153,-0.017687153,-0.0075970395,-0.0075970395,-0.0075970395,0.004600188,0.004600188,-0.008585823,-0.008585823,-0.017382737,-0.017382737,0.034231927,0.034231927,-0.009499026,-0.009499026,-0.044753514,-0.044753514,-0.0556544,-0.0556544,0.27806953,0.27806953,0.03831086,0.03831086,0.008342683,0.008342683,-0.0064404127,-0.006440413,-0.008891748,-0.008891748,-0.014207802,-0.014207802,0.22196403,0.0
35100,0.3799022,0.10075821,0.034205075,4.4086867e-08,0.1170055,0.027055414,0.10776151,0.039084505,-0.049670532,-0.036088325,-0.11772629,-0.34662718,0.3799022,0.0029668165,0.016488563,-6.890307e-12,-0.015374705,-0.013457205,0.012863842,0.010985205,0.0090207225,0.2772827,0.27368852,0.27082095,0.00018043799,0.00018043799,0.024716293,0.29044798,-0.1151396,-0.1002986,-0.10433555,-0.0035773367,0.035610694,0.024716293,-0.005180747,0.031795457,0.03019033,0.009166819,-0.009166819,0.27521726,0.2929278,-0.0022738068,0.0031788948,0.0031788948,0.0031788948,0.0031185173,0.012768275,0.01252864,0.006130727,0.0028675757,0.0011436992,0.0063255318,0.00030119263,-0.007888177,-0.013169218,0.0037836453,0.01025268,-0.010946091,-0.010946091,-0.03533468,-0.008220622,-0.013528104,0.0066120187,2.4144388e-08,8.048128e-09,0.0,2.4144388e-08,2.21144e-08,0.22246464,0.22246464,0.09227677,0.09227677,0.04125923,0.04125923,0.091702536,0.091702536,0.012233385,0.012233385,-0.0015082702,-0.0015082702,0.023263441,0.023263441,0.008922626,0.008922626,0.23292169,-0.006913764,-0.006913764,-0.020492097,-0.020492097,-0.0069098882,0.23292169,0.23292169,-0.0069098882,-0.0069098882,-0.35881248,-0.35881248,0.019864142,0.019864142,0.016897324,0.016897324,-0.00043027548,-0.00043027548,-0.005955358,-0.005955358,0.27889124,0.27889124,0.27889124,-0.0010104526,-0.0010104526,0.28627768,0.28627768,0.28122413,0.28122413,0.10075821,0.10075821,-0.014841018,-0.014841018,0.012674487,0.012674487,0.035610694,0.035610694,-0.007079165,0.016251825,0.016251825,-0.007079165,-0.007079165,0.04007667,0.04007667,0.049929213,0.049929213,0.0025974151,0.0025974151,0.28122413,0.28122413,-0.020806447,-0.020806447,-0.008885826,0.022188934,0.022188934,-0.0102514485,-0.0102514485,-0.00072779105,0.0015823022,0.0015823022,-0.00072779105,-0.00072779105,-0.017660301,-0.017660301,-0.007586985,-0.007586985,-0.007586985,0.004593221,0.004593221,-0.008575995,-0.008575995,-0.017365716,-0.017365716,0.034205075,0.034205075,-0.009546005,-0.009546005,-0.044880692,-0.044880692,-0.05582678,-0.05582678,0.2780571,0.2780571,0.03841095,0.03841095,0.008347358,0.008347358,-0.0064936606,-0.0064936606,-0.008885826,-0.008885826,-0.014194426,-0.014194426,0.22246464,0.0
36000,-0.22263366,-0.06330135,-0.013991037,0.82309234,0.110155776,0.025818674,0.101079874,0.046161883,-0.034701146,-0.011656887,0.7072587,0.23384637,-0.22263366,0.0029128743,-0.0039925547,-8.048128e-09,0.0050861705,0.0069688065,-0.007551382,-0.009395862,0.0075806747,0.46799287,0.464464,0.46164858,0.00017715729,0.00017715729,0.035079222,0.4607872,-0.11709541,0.03425648,0.030292928,-0.03300842,0.039995104,0.035079222,0.013568002,0.04201652,0.040526982,0.007430782,-0.007430782,0.30284578,0.2897102,0.009785767,0.050695304,0.050695304,0.050695304,0.050636023,0.021975676,0.012300847,0.0060192593,0.002815438,0.0011229047,-0.003229028,0.0002957164,0.010071541,0.01682813,0.0037148518,-0.007308418,-0.007569631,-0.007569631,-0.03659183,-0.008163516,-0.0004388633,0.007682917,0.0,-1.6096257e-08,0.0,0.82309234,0.82309234,0.20716326,0.20716326,0.08406478,0.08406478,0.049378548,0.049378548,0.08531287,0.08531287,0.015561197,0.015561197,0.019898979,0.019898979,0.022095649,0.022095649,-0.016914489,-0.016914489,0.45996207,0.01466931,0.01466931,-0.012430513,-0.012430513,0.010613744,0.45996207,0.45996207,0.010613744,0.010613744,0.22315863,0.22315863,-0.000678351,-0.0006783506,-0.0035912252,-0.0035912252,-0.00042246204,-0.00042246204,-0.0045710453,-0.0045710453,0.4680028,0.4680028,0.4680028,-0.0009920808,-0.0009920808,0.4753473,0.4753473,0.32076168,0.32076168,-0.06330135,-0.06330135,-0.1513519,-0.1513519,0.0066636093,0.0066636093,0.039995104,0.039995104,-0.006937301,0.03967203,0.03967203,-0.006937301,-0.006937301,0.048217487,0.048217487,0.060359646,0.060359646,0.00062051095,0.00062051095,0.32076168,0.32076168,0.0100959465,0.0100959465,0.00210285,0.037644494,0.037644494,0.028069595,0.028069595,0.008724991,0.0015535331,0.0015535331,0.008724991,0.008724991,0.030234998,0.030234998,0.0103672575,0.0103672575,0.0103672575,-0.007873512,-0.007873512,0.008954618,0.008954618,0.013149543,0.013149543,-0.013991039,-0.013991039,-0.0048608826,-0.0048608826,-0.041452713,-0.041452713,-0.049022343,-0.049022343,0.4671838,0.4671838,0.0486905,0.0486905,0.014006866,0.014006866,-0.13734502,-0.13734502,0.00210285,0.00210285,0.017778864,0.017778864,0.20716326,0.82309234
36900,-0.22193523,-0.0628322,-0.014219707,0.8224525,0.11000358,0.025781648,0.10092768,0.04610806,-0.03454309,-0.011525528,0.70661885,0.23319325,-0.22193523,0.0029128743,-0.0039503514,-3.6328942e-09,0.0050439625,0.0069265994,-0.0075091743,-0.009353654,0.007583795,0.46787226,0.46434346,0.46152803,0.00017715729,0.00017715729,0.03505972,0.4606215,-0.11709541,0.03387997,0.029916413,-0.032915782,0.040024895,0.03505972,0.013573585,0.04197599,0.04048718,0.0074060075,-0.0074060075,0.30297855,0.2897102,0.009851864,0.05092397,0.05092397,0.05092397,0.05086469,0.022028277,0.012300847,0.0060192593,0.002815438,0.0011229047,-0.003281629,0.0002957164,0.010157173,0.016971167,0.0037148518,-0.0073921694,-0.0075461105,-0.0075461105,-0.03652979,-0.008148732,-0.00042137873,0.0076858937,0.0,-1.6096257e-08,0.0,0.8224525,0.8224525,0.20686422,0.20686422,0.08391792,0.08391792,0.04932396,0.04932396,0.08516069,0.08516069,0.01554971,0.01554971,0.01994276,0.01994276,0.02205862,0.02205862,-0.016983809,-0.016983809,0.45995423,0.014623982,0.014623982,-0.01238272,-0.01238272,0.010634843,0.45995423,0.45995423,0.010634843,0.010634843,0.2225024,0.2225024,-0.0006361454,-0.0006361475,-0.003549022,-0.003549022,-0.00042245784,-0.00042245784,-0.004574165,-0.004574165,0.46785745,0.46785745,0.46785745,-0.0009920808,-0.0009920808,0.47518718,0.47518718,0.32096055,0.32096055,-0.0628322,-0.0628322,-0.15097538,-0.15097538,0.006712895,0.006712895,0.040024895,0.040024895,-0.0069162673,0.039628677,0.039628677,-0.0069162673,-0.0069162673,0.0481629,0.0481629,0.06029434,0.06029434,0.00060645357,0.00060645357,0.32096055,0.32096055,0.010228731,0.010228731,0.0021659695,0.0377374,0.0377374,0.028245661,0.028245661,0.008777592,0.0015535331,0.0015535331,0.008777592,0.008777592,0.030463668,0.030463668,0.010452889,0.010452889,0.010452889,-0.007932797,-0.007932797,0.009038369,0.009038369,0.013294459,0.013294459,-0.014219707,-0.014219707,-0.004836608,-0.004836608,-0.0413664,-0.0413664,-0.04891251,-0.04891251,0.46703845,0.46703845,0.048635907,0.048635907,0.013994964,0.013994964,-0.1369804,-0.1369804,0.0021659695,0.0021659695,0.017914625,0.017914625,0.20686422,0.8224525
37800,-0.22123793,-0.062378004,-0.0144344205,0.82181424,0.1098517,0.025744718,0.1007758,0.046054393,-0.03438507,-0.011394158,0.7059806,0.23254134,-0.22123793,0.0029128743,-0.003908035,-6.890307e-12,0.005001642,0.0068842787,-0.007466853,-0.009311333,0.007586883,0.4677523,0.4642235,0.46140808,0.00017715729,0.00017715729,0.035040293,0.4604556,-0.11709541,0.03351558,0.029552024,-0.032825984,0.04005285,0.035040293,0.013579989,0.041935626,0.040447585,0.0073812404,-0.0073812404,0.30310306,0.2897102,0.0099140825,0.051138684,0.051138684,0.051138684,0.051079407,0.022077639,0.012300847,0.0060192593,0.002815438,0.0011229047,-0.003330991,0.0002957164,0.010237579,0.017105475,0.0037148518,-0.0074708075,-0.0075226566,-0.0075226566,-0.03646772,-0.00813394,-0.00040325473,0.0076886853,0.0,-1.6096257e-08,0.0,0.82181424,0.82181424,0.2065657,0.2065657,0.08377128,0.08377128,0.049269535,0.049269535,0.0850088,0.0850088,0.0155382855,0.0155382855,0.019986548,0.019986548,0.022021687,0.022021687,-0.017053105,-0.017053105,0.45994687,0.014578573,0.014578573,-0.012335079,-0.012335079,0.010655836,0.45994687,0.45994687,0.010655836,0.010655836,0.2218474,0.2218474,-0.0005938291,-0.00059383095,-0.0035067052,-0.0035067052,-0.00042245333,-0.00042245333,-0.004577253,-0.004577253,0.46771273,0.46771273,0.46771273,-0.0009920808,-0.0009920808,0.47502762,0.47502762,0.32114732,0.32114732,-0.062378004,-0.062378004,-0.15061098,-0.15061098,0.0067602815,0.0067602815,0.04005285,0.04005285,-0.006895329,0.039586265,0.039586265,-0.006895329,-0.006895329,0.048108473,0.048108473,0.06022925,0.06022925,0.00059239514,0.00059239514,0.32114732,0.32114732,0.01035327,0.01035327,0.0022253965,0.037824783,0.037824783,0.028411018,0.028411018,0.008826955,0.001553533,0.0015535331,0.008826955,0.008826955,0.030678384,0.030678384,0.0105332965,0.0105332965,0.0105332965,-0.007988468,-0.007988468,0.009117008,0.009117008,0.013430537,0.013430537,-0.014434421,-0.014434421,-0.0048124213,-0.0048124213,-0.041280136,-0.041280136,-0.048802797,-0.048802797,0.46689373,0.46689373,0.048581526,0.048581526,0.013983244,0.013983244,-0.13662775,-0.13662775,0.0022253965,0.0022253965,0.018041955,0.018041955,0.2065657,0.82181424
